Provinsi,Kategori,Nama Usaha,Alamat Usaha,Nomor Telepon
BANTEN,INDUSTRI PENGOLAHAN,"HOLIWOOD, PD","JL RAYA CIBEBER RT. 01/RW. 01, CIBEBER, KEC. CIBEBER, KOTA CILEGON 42423",087873197972
BANTEN,INDUSTRI PENGOLAHAN,"IKAD, PT","KP GELAM RT. 05/RW. 06, KUTA JAYA, KEC. PASARKEMIS, KAB. TANGERANG 15560",021-5903486; 021-5903485
BANTEN,INDUSTRI PENGOLAHAN,"IMPERO GRANITO UTAMA, PT","JL RAYA TANGERANG SERANG KM 9 RT. 02/RW. 01, KADU JAYA, KEC. CURUG, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"IN HWA INDONESIA, PT","JL KAWASAN MODERN INDUSTRI VI KAV.8 NO.16, NAMBO ILIR, KEC. KIBIN, KAB. SERANG 42189",0254-402951; 0254-402951
BANTEN,INDUSTRI PENGOLAHAN,"INDO KARBON, PT","KP KEBON KALAPA RT. 08/RW. 02, CEMPLANG, KEC. JAWILAN, KAB. SERANG 42177",
BANTEN,INDUSTRI PENGOLAHAN,"INDO KERAMIK INTI WIDYA, PT","JL TELESONIC KADU / JAYA RAYA SERANG KM 8, KADU JAYA, KEC. CURUG, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"INDO LIANGKA, PT","JL PALEM MANIS III NO 84, GANDASARI, KEC. JATI UWUNG, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"INDO LIANGKA, PT","JL RAYA RANGKAS BITUNG CIKANDE KM 11, BOJOT, KEC. JAWILAN, KAB. SERANG",
BANTEN,INDUSTRI PENGOLAHAN,"INDO PORCELEN, PT","JL TELESONIK JATAKE RT. 01/RW. 01, KADU JAYA, KEC. CURUG, KAB. TANGERANG 15810",
BANTEN,INDUSTRI PENGOLAHAN,"INDO UNGGUL PRACETAK, PT","KOSAMBI BARAT, KEC. KOSAMBI, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"INDOBLOCK, PT","JL KAWASAN PANCATAMA KAV 90 RT. 13/RW. 04, LEUWILIMUS, KEC. CIKANDE, KAB. SERANG 42186",0254-400457
BANTEN,INDUSTRI PENGOLAHAN,"INDOGRANIT TUNGGAL PERKASA, PT","JL PANCATAMA IV BLOK G KAV. 76 KAWASAN INDUSTRI PARIGI, PARIGI, KEC. CIKANDE, KAB. SERANG",0254-400635; 0254-400635
BANTEN,INDUSTRI PENGOLAHAN,"INDOLIANKA, PT","JL PALEM MANIS 3 NO 24 RT. 02/RW. 03, GANDASARI, KEC. JATI UWUNG, KOTA TANGERANG 15137",
BANTEN,INDUSTRI PENGOLAHAN,"INDONESIA ASRI REFRACTORIES, PT","JL AUSTRALIA I KAV B1 NO.1 KIEC, WARNASARI, KEC. CITANGKIL, KOTA CILEGON",
BANTEN,INDUSTRI PENGOLAHAN,"INDONESIA POS CHOMTECH CHOSUN REF, PT","JL ANTARTKA I KAV E4 KIEC RT. 11/RW. 11, KOTASARI, KEC. GROGOL, KOTA CILEGON 42436",
BANTEN,INDUSTRI PENGOLAHAN,"INDOOBRICK SEJAHTERA, PT","JL RAYA CURUG KM 2 RT. 12/RW. 03, KADU, KEC. CURUG, KAB. TANGERANG 15810",59433461; 59433461
BANTEN,INDUSTRI PENGOLAHAN,"INTAN SAFETY GLASS, PT","JL RAYA KEMUNING RT. 03/RW. 02, PERIUK JAYA, KEC. PERIUK, KOTA TANGERANG 15131",021-5531050; 021-5534569
BANTEN,INDUSTRI PENGOLAHAN,"INTERNUSA KERAMIK ALAMASRI, PT","KAWASAN INDUSTRI PALM MANIS RT. 3/RW. 3, GANDASARI, KEC. JATI UWUNG, KOTA TANGERANG 15137",
BANTEN,INDUSTRI PENGOLAHAN,"INTI GLOBAL INDUSTRI, PT","KP KRAMAT RT. 01/RW. 05, PARIGI, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,IPT TRI MITRA KAPURINDO,"JL RAYA CILEGON RT. 01/RW. 05, SERDANG, KEC. KRAMATWATU, KAB. SERANG 42161",08771170511
BANTEN,INDUSTRI PENGOLAHAN,"JAGI, PT","JL RAYA SERANG KM 69 KP GORDA CITAWA RT. 03/RW. 03, NAMBO ILIR, KEC. KIBIN, KAB. SERANG 42185",
BANTEN,INDUSTRI PENGOLAHAN,"JAREVO, PT","KP KALUWUNG RT. 10/RW. 04, CISEREH, KEC. TIGARAKSA, KAB. TANGERANG 15720",021-5953284; 021-5953284
BANTEN,INDUSTRI PENGOLAHAN,"JATAKE KERAMINDO, PT","JL GATOT SUBROTO KM.4 NO. 33, UWUNG JAYA, KEC. CIBODAS, KOTA TANGERANG 15138",021-5524703; 021-5530527
BANTEN,INDUSTRI PENGOLAHAN,"JATAKERAMINDO KHARISMA, PT","UWUNG JAYA, KEC. CIBODAS, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,JATI MAKMUR AGUNG,"KP CIBADAK RT. 16/RW. 04, SURADITA, KEC. CISAUK, KAB. TANGERANG 15343",081290215787
BANTEN,INDUSTRI PENGOLAHAN,"JAYA BOARD, PT","KP KADU RT. 01/RW. 01, KADU, KEC. CURUG, KAB. TANGERANG 15810",
BANTEN,INDUSTRI PENGOLAHAN,"JAYA MULYA PERKASA, PT","KEDAUNG BARAT, KEC. SEPATAN TIMUR, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"JAYA REFRACTORINDO UTAMA, PT","KP POS SENTUL RT. 01/RW. 03, SENTUL, KEC. BALARAJA, KAB. TANGERANG 15610",021-5650321; 021-5650321
BANTEN,INDUSTRI PENGOLAHAN,"JAYABAYA BATU PERSADA STONE CRUSER, CV","KP WARUNG HASEUM, MALINGPING UTARA, KEC. MALINGPING, KAB. LEBAK 42391",085216545939
BANTEN,INDUSTRI PENGOLAHAN,"JAYACON PANEL UTAMA, PT","JL RAYA CISAUKLEGOK NO 2, CISAUK, KEC. CISAUK, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"JAYAMIX SCG, PT","KP TEUREUP RT. 02/RW. 02, SUKA HARJA, KEC. SINDANG JAYA, KAB. TANGERANG 15560",021-59301671
BANTEN,INDUSTRI PENGOLAHAN,"KACA SRK, PT","JATIUWUNG, KEC. CIBODAS, KOTA TANGERANG",021-5918086
BANTEN,INDUSTRI PENGOLAHAN,"KAHAYAN KARA CON, PT","JL CBA RAYA CIKANDE RANGKAS BITUNG KM 10 RT. 05/RW. 01, PASIRBUYUT, KEC. JAWILAN, KAB. SERANG 42177",08781337326671
BANTEN,INDUSTRI PENGOLAHAN,"KALI GUCI REJO, PD","KP KEMANISAN RT. 07/RW. 03, SUKAWANA, KEC. CURUG, KOTA SERANG 42171",
BANTEN,INDUSTRI PENGOLAHAN,"KAPURINDO SENTANA BAJA, PT","JL AUSTRALIA II KAV H1 KAWASAN KIEC, WARNASARI, KEC. CITANGKIL, KOTA CILEGON",
BANTEN,INDUSTRI PENGOLAHAN,"KARANG PILANG, PT","JL JAYA NINGRAT KP MANUNGTUNG RT. 02/RW. 01, LEGOK, KEC. LEGOK, KAB. TANGERANG 15820",
BANTEN,INDUSTRI PENGOLAHAN,"KARYA BETON SUDHIRA, PT","SALEMBARAN JATI, KEC. KOSAMBI, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"KARYA BETON, PT","JL RAWA BUNTUBUARAN RT. 02/RW. 01, CIATER, KEC. SERPONG, KOTA TANGERANG SELATAN 15317",
BANTEN,INDUSTRI PENGOLAHAN,KARYA DWI NUSA MAJU SENTOSA,"KAWASAN REGENCY RT. 01/RW. 17, BANJARSARI, KEC. CIPOCOK JAYA, KOTA SERANG 42123",0254-8481655
BANTEN,INDUSTRI PENGOLAHAN,"KARYA NADISO UTAMA, PT","JL MANIS IV NO 5 RT. 01/RW. 03, MANIS JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15136",021-5919726; 021-5918796
BANTEN,INDUSTRI PENGOLAHAN,"KARYA NADISO, PT","JL DUKU PINANG NO 1 RT. 01/RW. 02, BOJONG NANGKA, KEC. KELAPA DUA, KAB. TANGERANG 15810",08994325127
BANTEN,INDUSTRI PENGOLAHAN,"KEDAUNG GLASS, PT","JL RAYA SERANG KM 69, PARIGI, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,"KEDAUNG ORIENTAL PORCELAIN INDUSTRY, PT","JL RAYA PASAR KEMIS KM 4,5, KUTA JAYA, KEC. PASARKEMIS, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"KENDALINDO, PT","JL ARYA KEMUNING NO.88 RT. 03/RW. 02, PERIUK JAYA, KEC. PERIUK, KOTA TANGERANG 15131",021-55770207; 021-5534340
BANTEN,INDUSTRI PENGOLAHAN,KERAMIK UKIR <WENY>,"JL DIPATIUNUS KP CIBODAS BESAR RT. 01/RW. 01, CIBODAS, KEC. CIBODAS, KOTA TANGERANG 15138",085319186815
BANTEN,INDUSTRI PENGOLAHAN,"KERAMINDO ARGATAM, PT","KP CANDU RT. 02/RW. 07, CURUG KULON, KEC. CURUG, KAB. TANGERANG 15810",
BANTEN,INDUSTRI PENGOLAHAN,"KERAMINDO MEGAH PERTIWI, PT","JL RAYA SERANG KM 25 RT. 01/RW. 01, SENTUL, KEC. BALARAJA, KAB. TANGERANG 15610",021-5951589; 021-59515901
BANTEN,INDUSTRI PENGOLAHAN,KONTRAKTOR <BAMBANG BERNAED>,"JL BHAYANG KARA RT. 01/RW. 11, PAKU ALAM, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15325",021-5399182
BANTEN,INDUSTRI PENGOLAHAN,"KOPIN, PT","KP GELAM RT. 01/RW. 01, KUTA JAYA, KEC. PASARKEMIS, KAB. TANGERANG 15560",021-5903488; 021-5903489
BANTEN,INDUSTRI PENGOLAHAN,"KOTAMAS JAYA RAYA, PT","KAWASAN INDUSTRI CIKUPAMAS II NO 51 RT. 04/RW. 03, TALAGA, KEC. CIKUPA, KAB. TANGERANG 15710",0211-59104380
BANTEN,INDUSTRI PENGOLAHAN,"KRAKATAU POSCO CHEMTECH, PT","JL AFRIKA NO. H 2 KAWASAN INDUSTRI KRAKATAU RT. 11/RW. 11, KOTASARI, KEC. GROGOL, KOTA CILEGON 42436",0254-369675
BANTEN,INDUSTRI PENGOLAHAN,"KRAMINDO, PT","JL CIKANDE RANGKASBITUNG KM.07.5 RT. 03/RW. 04, MAJASARI, KEC. JAWILAN, KAB. SERANG 42177",
BANTEN,INDUSTRI PENGOLAHAN,"KREASI ANEKA SARANA, PT","KP CISEREH HAUR RT. 03/RW. 02, CUKANG GALIH, KEC. CURUG, KAB. TANGERANG 15810",021-5982551
BANTEN,INDUSTRI PENGOLAHAN,"KUANG LIN CERAMIC, PT","KOMPLEK KAWASAN INDUSTRI MODERN, NAMBO ILIR, KEC. KIBIN, KAB. SERANG 42186",0254-400778
BANTEN,INDUSTRI PENGOLAHAN,"KURNIA SAKTI KACA, CV","JL IKANDAR MUDA RT. 03/RW. 01, KEDAUNG WETAN, KEC. NEGLASARI, KOTA TANGERANG 15128",
BANTEN,INDUSTRI PENGOLAHAN,"KWARSA INDAH MURNI, PT","KP NAGREG RT. 04/RW. 01, SENTUL, KEC. BALARAJA, KAB. TANGERANG 15610",
BANTEN,INDUSTRI PENGOLAHAN,LIO BATA <CUN WIH>,"KP CIPARI RT. 01/RW. 02, CIAKAR, KEC. PANONGAN, KAB. TANGERANG 15710",081212777115
BANTEN,INDUSTRI PENGOLAHAN,"LUCKY INDAH KERAMIK, PT","JL GATOT SUBROTO KM 4, JATIUWUNG, KEC. CIBODAS, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"MAGRAN, PT","PERGUDANGAN INDOSERENA JL INDUSTRI BUNDER RT. 07/RW. 01, BUNDER, KEC. CIKUPA, KAB. TANGERANG 15710",021-223582751
BANTEN,INDUSTRI PENGOLAHAN,"MAHA KERAMINDO PERKASA/MASTERINA, PT","JL KAWASAN INDUSTRI PASAR KEMIS, PASAR KEMIS, KEC. PASARKEMIS, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"MAJETEK SENTOSA, PT","JL RAYA SERANG KM 14 RT. 01/RW. 01, DUKUH, KEC. CIKUPA, KAB. TANGERANG 15710",08128416996
BANTEN,INDUSTRI PENGOLAHAN,"MAKMUR INSUMA INDONESIA, PT","KP AJEG CIKANDE RT. 06/RW. 04, CIKANDE, KEC. CIKANDE, KAB. SERANG",0254-400149
BANTEN,INDUSTRI PENGOLAHAN,"MANDIRI BATAKO, UD","JL CIKARURIPAN RT. 04/RW. 05, MEKARSARI, KEC. NEGLASARI, KOTA TANGERANG 15129",0215-762296
BANTEN,INDUSTRI PENGOLAHAN,"MARGACIPTA WIRASENTOSA, PT","JL RAYA SERANG KM 16,8 RT. 01/RW. 02, TALAGA, KEC. CIKUPA, KAB. TANGERANG 15710",021-5960647
BANTEN,INDUSTRI PENGOLAHAN,"MEGA PELITA, PT","KP KEDUNG JAYA RT. 01/RW. 06, BABAKAN ASEM, KEC. TELUKNAGA, KAB. TANGERANG 15510",021-5593039; 021-55930855
BANTEN,INDUSTRI PENGOLAHAN,"MERCUSUAR INDUSTRI BETON, PT","JL LINGKAR SELATAN KM 11 LINK CIASEM RT. 10/RW. 04, BANJAR NEGARA, KEC. CIWANDAN, KOTA CILEGON 42444",087853728787
BANTEN,INDUSTRI PENGOLAHAN,"MIGI, PT","JL ARIA JAYA SANTIKA KM 215 NO15 RT. 02/RW. 02, PASIR NANGKA, KEC. TIGARAKSA, KAB. TANGERANG 15720",021-5996565; 021-5996569
BANTEN,INDUSTRI PENGOLAHAN,"MIRACLR GRAHA INTI, PT","JL KOMPLEK PERGUDANGAN T8 ALAM SUTRA, PAKULONAN, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",021-29047230
BANTEN,INDUSTRI PENGOLAHAN,"MITRA LIGHT BLOCK, PT","JL RAYA CIKANDERANGKAS KM 15 RT. 09/RW. 02, CEMPLANG, KEC. JAWILAN, KAB. SERANG 42177",0254-5285131; 0254-8497181
BANTEN,INDUSTRI PENGOLAHAN,"MITRA PESONA KRAMINDO, PT","JL RAYA RANGKAS BITUNG CIKANDE KM 8, MAJASARI, KEC. JAWILAN, KAB. SERANG",
BANTEN,INDUSTRI PENGOLAHAN,"MONIER, PT","JL MH THAMRIN NO.24 RT. 06/RW. 02, CIKOKOL, KEC. TANGERANG, KOTA TANGERANG 15117",021-55757819; 021-55757819
BANTEN,INDUSTRI PENGOLAHAN,"MOTIF MULYA, PT","KP TENJOLAUT RT. 02/RW. 02, DARMASARI, KEC. BAYAH, KAB. LEBAK 42393",
BANTEN,INDUSTRI PENGOLAHAN,"MOTIVE MULIA, PT","KP CIJANTRA RT. 01/RW. 02, CIJANTRA, KEC. PAGEDANGAN, KAB. TANGERANG 15335",081297652611
BANTEN,INDUSTRI PENGOLAHAN,"MOTIVE MULIA, PT","KP CISAUK RT. 04/RW. 04, SITU GADUNG, KEC. PAGEDANGAN, KAB. TANGERANG 15850",08119537274
BANTEN,INDUSTRI PENGOLAHAN,"MUJUR KURNIA AMPUH, PT","JL OTONOM CIKUPA PASAR KEMIS RT. 08/RW. 02, TALAGA SARI, KEC. CIKUPA, KAB. TANGERANG 15710",021-5961945; 021-5961946
BANTEN,INDUSTRI PENGOLAHAN,"MULTI ANUGRAH SUADAYA, PT","CIRARAB, KEC. LEGOK, KAB. TANGERANG",021-511390769
BANTEN,INDUSTRI PENGOLAHAN,"MULTI ARTHA GRAHA, PT","KAWASAN INDUSTRI MEKAR JAYA RT. 05/RW. 02, KARET, KEC. SEPATAN, KAB. TANGERANG 15520",021-59370162; 021-59370167
BANTEN,INDUSTRI PENGOLAHAN,"MULTI KARYA PRIMA SEJAHTERA, PT","RUKO BUANA SUBUR REGENCY RT. 03/RW. 01, KUTA JAYA, KEC. PASARKEMIS, KAB. TANGERANG",021-5923871
BANTEN,INDUSTRI PENGOLAHAN,"MULTI MARMER, PT","JL KH HASYIM ASHARI RT. 02/RW. 01, NEROKTOG, KEC. PINANG, KOTA TANGERANG 15145",021-55702968; 021-55702967
BANTEN,INDUSTRI PENGOLAHAN,MULYA GEMILANG BETON,"KP NAMBO, PAGELARAN, KEC. MALINGPING, KAB. LEBAK",
BANTEN,INDUSTRI PENGOLAHAN,MULYA GEMILANG BETON / JUARA BETON,"KP WARUNG HASEUM RT. 09/RW. 03, MALINGPING UTARA, KEC. MALINGPING, KAB. LEBAK",
BANTEN,INDUSTRI PENGOLAHAN,"MULYA GEMILANG BETON, PT","JL RAYA PANDEGLANG KM 8 RT. 04/RW. 02, WARUNGGUNUNG, KEC. WARUNGGUNUNG, KAB. LEBAK 42352",
BANTEN,INDUSTRI PENGOLAHAN,"MUSTIKA JAYA, CV","KP LEBAK PULUS RT. 03/RW. 01, LEBAKWANA, KEC. KRAMATWATU, KAB. SERANG 42161",087774577949
BANTEN,INDUSTRI PENGOLAHAN,MY MIX <YONGKI>,"MELATI MAS BLOK U 16 NO 2 RT. 57/RW. 08, JELUPANG, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15323",0111-231841
BANTEN,INDUSTRI PENGOLAHAN,NURMACON. CV <MAULANA>,"KP BABAKAN RT. 02/RW. 06, BOJONG NANGKA, KEC. KELAPA DUA, KAB. TANGERANG 15821",021-55681995; 021-55681995
BANTEN,INDUSTRI PENGOLAHAN,"NUSANTARA, PT","KP MALAKA RT. 02/RW. 01, SITUTERATE, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,"PACIFIC PRESTREES INDONESIA, PT","MANHATTAN FORUM ELOK BI NO. 12 RT. 08/RW. 20, CILENGGANG, KEC. SERPONG, KOTA TANGERANG SELATAN 15327",021-53158901
BANTEN,INDUSTRI PENGOLAHAN,"PACIFIC PRESTRESS INDONESIA, PT","MANHATTAN FORUM BLOK B7 NO. 6, CILENGGANG, KEC. SERPONG, KOTA TANGERANG SELATAN",
BANTEN,INDUSTRI PENGOLAHAN,"PADI MULIA JAYA, PT","KP MARUGA RT. 04/RW. 09, CIATER, KEC. SERPONG, KOTA TANGERANG SELATAN 15317",021-75874350; 021-75874350
BANTEN,INDUSTRI PENGOLAHAN,PAGAR BETON <APL>,"KP DUKUH PINANG RT. 04/RW. 03, BOJONG NANGKA, KEC. KELAPA DUA, KAB. TANGERANG 15821",
BANTEN,INDUSTRI PENGOLAHAN,"PALUMAS SEJATI, PT","JL PARUNG PANJANG KM 7 NO 53, BABAKAN, KEC. LEGOK, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"PANCA TALENTA, PT","JL PANCATAMA V KAV 80, PARIGI, KEC. CIKANDE, KAB. SERANG",
BANTEN,INDUSTRI PENGOLAHAN,"PANCAMAGRAN WISESA, PT","JL CIDENG TIMUR NO 56 A, BUNDER, KEC. CIKUPA, KAB. TANGERANG 10160",021-3802022; 021-3802022
BANTEN,INDUSTRI PENGOLAHAN,"PANCAYASA PRIMA TANGGUH, PT","JL MANIS 3 NO 8 RT. 01/RW. 04, MANIS JAYA, KEC. JATI UWUNG, KOTA TANGERANG 15136",
BANTEN,INDUSTRI PENGOLAHAN,PANCI <NCI>,"SUKA TANI, KEC. RAJEG, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"PANEL BETON BERTULANG, PT","KP KEBON BARU, BABAT, KEC. LEGOK, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"PASIPIC PAINT, PT","BATUSARI BARAT RT. 04/RW. 01, BATUSARI, KEC. BATUCEPER, KOTA TANGERANG 15121",
BANTEN,INDUSTRI PENGOLAHAN,PAVING BLOCK <HERMAN>,"JL RAYA BSD VICTOR RT. 03/RW. 02, BUARAN, KEC. SERPONG, KOTA TANGERANG SELATAN 15316",
BANTEN,INDUSTRI PENGOLAHAN,PAVING BLOCK <PHINA YIU>,"JL RAYA BUARAN VICTOR NO. RT. 03/RW. 01, BUARAN, KEC. SERPONG, KOTA TANGERANG SELATAN 15316",021-7561988
BANTEN,INDUSTRI PENGOLAHAN,PAVLING BLOCK <NOBON>,"JL RAYA KARAWACI KM 78 KP DUKUH RT. 02/RW. 03, BABAKAN, KEC. LEGOK, KAB. TANGERANG",021-54203045
BANTEN,INDUSTRI PENGOLAHAN,"PEARLAND, PT","JL RAYA SERANG KM 26,5, SENTUL, KEC. BALARAJA, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"PELITA, PT","KP SAWO RT. 18/RW. 04, JULANG, KEC. CIKANDE, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,PEMBUATAN BATAKO,"JL IMAM BONJOL RT. 01/RW. 06, PANUNGGANGAN BARAT, KEC. CIBODAS, KOTA TANGERANG 15139",021-55795745
BANTEN,INDUSTRI PENGOLAHAN,PEMBUATAN KLOSET,"JL MEKAR WANGI PABUARAN TUMPENG RT. 2/RW. 10, PABUARAN TUMPENG, KEC. KARAWACI, KOTA TANGERANG 15112",021-55721243
BANTEN,INDUSTRI PENGOLAHAN,PENGRAJIN SEPATU <JALIL>,"BABAKAN RT. 07/RW. 03, PEMATANG, KEC. TIGARAKSA, KAB. TANGERANG 15720",081382193391
BANTEN,INDUSTRI PENGOLAHAN,PERCETAKAN BATU <SARIANAH>,"KP KEMIRI RT. 12/RW. 03, KEMIRI, KEC. KEMIRI, KAB. TANGERANG 15530",
BANTEN,INDUSTRI PENGOLAHAN,"PERLITE INDONESIA ABADI, PT","JL EROPA II KAV B3 3 KIEC RT. 11/RW. 11, KOTASARI, KEC. GROGOL, KOTA CILEGON 42435",0254-3115271; 0254-3115271
BANTEN,INDUSTRI PENGOLAHAN,PETROJAYA BORAL PLASTERBOAR,"JL ASIA I KAV 63/1 KI EC CILEGON RT. 10/RW. 04, RAMANUJU, KEC. PURWAKARTA, KOTA CILEGON 42443",0254-387024; 0254-383864
BANTEN,INDUSTRI PENGOLAHAN,PILAR MAS PT RIDUAN ANTONIUS,"JL DADAP RAYA WETAN RT. 02/RW. 04, D A D A P, KEC. KOSAMBI, KAB. TANGERANG 15211",021-55961499; 021-55961499
BANTEN,INDUSTRI PENGOLAHAN,"PIONEER BETON, PT","JL RAWA BUNTUBUARAN RT. 02/RW. 01, CIATER, KEC. SERPONG, KOTA TANGERANG SELATAN 15317",
BANTEN,INDUSTRI PENGOLAHAN,"PIONER BETON, PT","KP CARANG PULANG RT. 01/RW. 01, BOJONG NANGKA, KEC. KELAPA DUA, KAB. TANGERANG 15821",021-46836344
BANTEN,INDUSTRI PENGOLAHAN,"POWER BLOK, PT","LK KAREO CANGKUDU RT. 04/RW. 01, KAREO, KEC. JAWILAN, KAB. SERANG 42177",
BANTEN,INDUSTRI PENGOLAHAN,"PRALON, PT","GD SYNERGY BUILDING LT 8 JL JALUR SUTERA NO.17 RT. 11, PANUNGGANGAN TIMUR, KEC. PINANG, KOTA TANGERANG",0221-30438808
BANTEN,INDUSTRI PENGOLAHAN,"PRIMA BALOK, CV","KP CARINGIN RT. 02/RW. 05, CIBUGEL, KEC. CISOKA, KAB. TANGERANG 15730",
BANTEN,INDUSTRI PENGOLAHAN,"PRIMARINDO ARGATILE, PT","JL JAKARTA SERANG KM 68 KIBIN RT. 03/RW. 05, NAMBO ILIR, KEC. KIBIN, KAB. SERANG 42186",
BANTEN,INDUSTRI PENGOLAHAN,PRODUKSI BERLIN <IIN>,"KP JELUPANG RT. 05/RW. 02, JELUPANG, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN 15323",
BANTEN,INDUSTRI PENGOLAHAN,"PUMARIN, PT","JL JALUR SUTERA RUKO IMPERIAL WALK 29C/36MN, PAKU ALAM, KEC. SERPONG UTARA, KOTA TANGERANG SELATAN",021-53141130
BANTEN,INDUSTRI PENGOLAHAN,"PUTRA HATAM, PT","KP CREWED, SUKA DAMAI, KEC. CIKUPA, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"QIAOXING INDUTRI, PT","KP SOKA RT. 02/RW. 01, CUKANG GALIH, KEC. CURUG, KAB. TANGERANG 15810",
BANTEN,INDUSTRI PENGOLAHAN,"QUANTUM, PT","JL SERANG JAKARTA KP OCIT RT. 04/RW. 02, CIAGEL, KEC. KIBIN, KAB. SERANG 42185",082397236483
BANTEN,INDUSTRI PENGOLAHAN,"QUN TAI MOLD INDONESIA, PT","KP KEDUNG JAYA RT. 01/RW. 06, BABAKAN ASEM, KEC. TELUKNAGA, KAB. TANGERANG 15510",
BANTEN,INDUSTRI PENGOLAHAN,"RAMA ABDI PRATAMA, PT","KP CINANGIS RT. 08/RW. 03, CIJAKAN, KEC. BOJONG, KAB. PANDEGLANG 42274",087820160016
BANTEN,INDUSTRI PENGOLAHAN,RENEO GRASADA,"JL MARMER NO 89 RT. 03/RW. 02, MEKAR JAYA, KEC. SEPATAN, KAB. TANGERANG 15520",
BANTEN,INDUSTRI PENGOLAHAN,"RMG MARMER, PT","TANAH TINGGI, KEC. TANGERANG, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"ROSY KERAMINDO, PT","JL KAWASAN INDUSTRI PS KEMIS RT. 03/RW. 03, SUKAASIH, KEC. PASARKEMIS, KAB. TANGERANG 15560",021-5900184; 021-59302952
BANTEN,INDUSTRI PENGOLAHAN,"ROXY GLASS, PT","JL INDUSTRI RAYA BLOK AC NO 40 RT. 09/RW. 02, BUNDER, KEC. CIKUPA, KAB. TANGERANG 15710",021-5905718; 021-5905719
BANTEN,INDUSTRI PENGOLAHAN,"ROXY PRIMA INDOPRODUCTS, PT","JL INDUSTRI RAYA III BLOK AC NO,84, BUNDER, KEC. CIKUPA, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"SAKURA MAS INTERNUSA SEJAHTERA, PT","JL KALISABI KM 14, JATIUWUNG, KEC. CIBODAS, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,SAMLO BLOKINDO,"JL LAPAN RAYA RT. 06/RW. 01, SURADITA, KEC. CISAUK, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"SAMSON JAYA RAYA, CV","JL HUSEIN SASTRANEGARA BLOK B4 NO 32, JURUMUDI BARU, KEC. BENDA, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,SAMUDRA BLOCK,"KP CIKASIR RT. 07/RW. 03, SUKALAKSANA, KEC. CURUG, KOTA SERANG 42171",085966584077
BANTEN,INDUSTRI PENGOLAHAN,"SANDIMAS PORSELIN INDUSTRI INDONESIA, PT","JL KH EZ MUTAQIN RT. 04/RW. 02, ALAM JAYA, KEC. JATI UWUNG, KOTA TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"SANIYU FROFOLINDO, PT","JL HUSEIN SASTRA NEGARA PERGUDANGAN N1 BLOK B RT. 05/RW. 03, JURUMUDI, KEC. BENDA, KOTA TANGERANG 15124",021-5457391
BANTEN,INDUSTRI PENGOLAHAN,"SATYARAYA KERAMINDOINDAH, PT","JL RAYA SERANG KM 25, SENTUL, KEC. BALARAJA, KAB. TANGERANG",
BANTEN,INDUSTRI PENGOLAHAN,"SAVIRCON MANDIRI INTERNUSA, PT","KP HAUAN RT. 01/RW. 05, TOBAT, KEC. BALARAJA, KAB. TANGERANG 15610",021-59450715
BANTEN,INDUSTRI PENGOLAHAN,"SCG READY MIX INDONESIA / JAYA READYMIX, PT","JL RAYA OTONOM NO 108, SUKA HARJA, KEC. SINDANG JAYA, KAB. TANGERANG",
